title,abbr,key,category,parent,parent_key,description,url,jurisdiction,jurisdiction_code,source,source_url,address,contact,email,tags,created_at,updated_at
Comune di Valsecca,,it/c_l649,,,,,,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_l649,Via Cascutelli - 24030 Valsecca (BG) Italy,,comune.valsecca@pec.regione.lombardia.it,,2013-05-04,2013-05-04
Comune di Valstagna,,it/c_l650,,,,,http://www.comunevalstagna.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_l650,Piazza San Marco  1 - 36020 Valstagna (VI) Italy,,valstagna.vi@cert.ip-veneto.net,,2013-05-04,2013-05-04
Comune di Valstrona,,it/c_l651,,,,,http://www.comune.valstrona.vb.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_l651,Via Roma  54 - 28897 Valstrona (VB) Italy,,comune.valstrona@legalmail.it,,2013-05-04,2013-05-04
Comune di Valtopina,,it/c_l653,,,,,http://www.comune.valtopina.pg.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_l653,Via Nazario Sauro  34 - 06030 Valtopina (PG) Italy,,comune.valtopina@postacert.umbria.it,,2013-05-04,2013-05-04
Comune di Valtournenche,,it/c_l654,,,,,http://www.comune.valtournenche.ao.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_l654,Piazza Della Chiesa  1 - 11028 Valtournenche (AO) Italy,,protocollo@pec.comune.valtournenche.ao.it,,2013-05-04,2013-05-04
Comune di Valtorta,,it/c_l655,,,,,http://www.comune.valtorta.bg.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_l655,Via Roma  5 - 24010 Valtorta (BG) Italy,,comune.valtorta@pec.regione.lombardia.it,,2013-05-04,2013-05-04
Comune di Valva,,it/c_l656,,,,,http://WWW.COMUNE.VALVA.SA.IT,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_l656,Corso Vittorio Veneto - 84020 Valva (SA) Italy,,anagrafe@pec.comune.valva.sa.it,,2013-05-04,2013-05-04
Comune di Valvasone,,it/c_l657,,,,,http://www.comune.valvasone.pn.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_l657,Piazza Mercato  1 - 33098 Valvasone (PN) Italy,,comune.valvasone@certgov.fvg.it,,2013-05-04,2013-05-04
Comune di Valverde CT,,it/c_l658,,,,,http://www.comune.valverde.ct.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_l658,Piazza Del Santuario  1 - 95028 Valverde (CT) Italy,,comune.valverde.ct@pec.it,,2013-05-04,2013-05-04
Comune di Valverde PV,,it/c_l659,,,,,http://www.comunevalverde.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_l659,Localita' Mombelli  37 - 27050 Valverde (PV) Italy,,comune.valverde@legalpec.it,,2013-05-04,2013-05-04
Comune di Vandoies,,it/c_l660,,,,,http://www.comune.vandoies.bz.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_l660,Via Della Chiesa 4 - 39030 Vandoies (BZ) Italy,,vintl.vandoies@legalmail.it,,2013-05-04,2013-05-04
Comune di Valle di Casies,,it/c_l660c,,,,,http://www.gsies.eu,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_l660c,S. Martino 10 B - 39030 Valle Di Casies (BZ) Italy,,info@casies.eu,,2013-05-04,2013-05-04
Comune di Vanzaghello,,it/c_l664,,,,,http://www.comune.vanzaghello.mi.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_l664,Via Donatori Volontari Del Sangue  3 - 20020 Vanzaghello (MI) Italy,,comune.vanzaghello@postecert.it,,2013-05-04,2013-05-04
Comune di Vanzago,,it/c_l665,,,,,http://www.comune.vanzago.mi.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_l665,Via Garibaldi  6 - 20010 Vanzago (MI) Italy,,comune.vanzago@pec.regione.lombardia.it,,2013-05-04,2013-05-04
Comune di Vanzone Con San Carlo,,it/c_l666,,,,,http://www.comune.vanzoneconsancarlo.vb.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_l666,Via Gorini N.20/A - 28879 Vanzone Con San Carlo (VB) Italy,,comune.vanzoneconsancarlo@legalmail.it,,2013-05-04,2013-05-04
Comune di Vaprio d'Adda,,it/c_l667,,,,,http://www.comune.vapriodadda.mi.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_l667,Piazza Cavour  26 - 20069 Vaprio d'Adda (MI) Italy,,comune.vapriodadda@legalmail.it,,2013-05-04,2013-05-04
Comune di Vaprio D'Agogna,,it/c_l668,,,,,http://www.comune.vapriodagogna.no.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_l668,Piazza Martiri 3 - 28010 Vaprio d'Agogna (NO) Italy,,vaprio.dagogna@cert.ruparpiemonte.it,,2013-05-04,2013-05-04
Comune di Varallo,,it/c_l669,,,,,http://www.comune.varallo.vc.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_l669,Corso Roma  31 - 13019 Varallo (VC) Italy,,comune.varallo.vc@legalmail.it,,2013-05-04,2013-05-04
Comune di Varallo Pombia,,it/c_l670,,,,,http://www.comune.varallopombia.no.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_l670,Via Simonetta  3 - 28040 Varallo Pombia (NO) Italy,,protocollo@pec.comune.varallopombia.no.it,,2013-05-04,2013-05-04
Comune di Varano Borghi,,it/c_l671,,,,,http://www.comune.varano-borghi.va.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_l671,Via San Francesco  1 - 21020 Varano Borghi (VA) Italy,,protocollo.varano-borghi@actaliscertymail.it,,2013-05-04,2013-05-04
Comune di Varano de'  Melegari,,it/c_l672,,,,,http://www.comune.varano.demelegari.pr.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_l672,Via Martiri Della Liberta' 14 - 43040 Varano de' Melegari (PR) Italy,,protocollo@postacert.comune.varano-demelegari.pr.it,,2013-05-04,2013-05-04
Comune di Varapodio,,it/c_l673,,,,,http://www.comunevarapodio.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_l673,Via Umberto I. - 89010 Varapodio (RC) Italy,,uffin@pec.comunevarapodio.it,,2013-05-04,2013-05-04
Comune di Varazze,,it/c_l675,,,,,http://www.comune.varazze.sv.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_l675,Viale Nazioni Unite  5 - 17019 Varazze (SV) Italy,,protocollo.comune.varazze@pec.it,,2013-05-04,2013-05-04
Comune di Varco Sabino,,it/c_l676,,,,,http://www.comune.varcosabino.ri.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_l676,Via Roma N. 33 - 02020 Varco Sabino (RI) Italy,,segreteria.varcosabino.ri@legalmail.it,,2013-05-04,2013-05-04
Comune di Varedo,,it/c_l677,,,,,http://www.comune.varedo.mb.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_l677,Via Vittorio Emanuele Ii  1 - 20039 Varedo (MB) Italy,,postacertificata@comune.varedo.legalmail.it,,2013-05-04,2013-05-04
Comune di Varena,,it/c_l678,,,,,http://www.comune.varena.tn.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_l678,Via Mercato  16 - 38030 Varena (TN) Italy,,comunedivarena@registerpec.it,,2013-05-04,2013-05-04
Comune di Varenna,,it/c_l680,,,,,http://www.comune.varenna.lc.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_l680,Piazza Venini 2 - 23829 Varenna (LC) Italy,,varenna@comune.varenna.legalmailpa.it,,2013-05-04,2013-05-04
Comune di Varese Ligure,,it/c_l681,,,,,http://www.comune.vareseligure.sp.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_l681,Via Maurizio Caranza  36 - 19028 Varese Ligure (SP) Italy,,protocollo.vareseligure@legalmail.it,,2013-05-04,2013-05-04
Comune di Varese,,it/c_l682,,,,,http://www.comune.varese.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_l682,Via Sacco  5 - 21100 Varese (VA) Italy,,protocollo@comune.varese.legalmail.it,,2013-05-04,2013-05-04
Comune di Varna,,it/c_l687,,,,,http://www.varna.eu,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_l687,Via Vo Itsberg 1 - 39040 Varna (BZ) Italy,,vahrn.varna@legalmail.it,,2013-05-04,2013-05-04
Comune di Varsi,,it/c_l689,,,,,http://www.comune.varsi.pr.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_l689,Via Roma N. 13 - 43049 Varsi (PR) Italy,,protocollo@postacert.comune.varsi.pr.it,,2013-05-04,2013-05-04
Comune di Varzi,,it/c_l690,,,,,http://www.comune.varzi.pv.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_l690,Piazza Umberto  1 - 27057 Varzi (PV) Italy,,protocollo@pec.comune.varzi.pv.it,,2013-05-04,2013-05-04
Comune di Varzo,,it/c_l691,,,,,http://www.comune.varzo.vb.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_l691,Piazza Agnesetta  1 - 28868 Varzo (VB) Italy,,varzo@cert.ruparpiemonte.it,,2013-05-04,2013-05-04
Comune di Vas,,it/c_l692,,,,,http://www.comune.vas.bl.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_l692,Piazza I Novembre  1 - 32030 Vas (BL) Italy,,segreteria.comune.vas.bl@pecveneto.it,,2013-05-04,2013-05-04
Comune di Lucinasco,,it/c_l693,,,,,http://www.comune.lucinasco.im.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_l693,Via Roma  43 - 18020 Lucinasco (IM) Italy,,comune.lucinasco.im@legalmail.it,,2013-05-04,2013-05-04
Comune di Vattaro,,it/c_l697,,,,,http://www.comunevattaro.tn.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_l697,Via San Rocco  4 - 38049 Vattaro (TN) Italy,,comunevattaro@postecert.it,,2013-05-04,2013-05-04
Comune di Vauda Canavese,,it/c_l698,,,,,,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_l698,Piazza San Bernardo  2 - 10070 Vauda Canavese (TO) Italy,,comune.vaudacanadese.to@cert.legalmail.it,,2013-05-04,2013-05-04
Comune di Vazzano,,it/c_l699,,,,,,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_l699,Piazza Cav. Fusca' - 89834 Vazzano (VV) Italy,,mimmobuggi@asmepec.it,,2013-05-04,2013-05-04
Comune di Vazzola,,it/c_l700,,,,,http://www.comune.vazzola.tv.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_l700,Piazza V. Emanuele  N. 103 - 31028 Vazzola (TV) Italy,,comune.vazzola.tv@pecveneto.it,,2013-05-04,2013-05-04
Comune di Vecchiano,,it/c_l702,,,,,http://www.comune.vecchiano.pi.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_l702,Via G.B. Barsuglia 182 - 56019 Vecchiano (PI) Italy,,comune.vecchiano@postacert.toscana.it,,2013-05-04,2013-05-04
Comune di Vedano Olona,,it/c_l703,,,,,http://www.comune.vedano-olona.va.it/,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_l703,P.zza San Rocco 9 - 21040 Vedano Olona (VA) Italy,,comune.vedano-olona@legalmail.it,,2013-05-04,2013-05-04
Comune di Vedano al Lambro,,it/c_l704,,,,,http://www.comune.vedanoallambro.mb.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_l704,Largo Repubblica  3 - 20057 Vedano al Lambro (MB) Italy,,comune.vedanoallambro@pec.regione.lombardia.it,,2013-05-04,2013-05-04
Comune di Veddasca,,it/c_l705,,,,,http://www.comune.veddasca.va.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_l705,Via Della Pace  6 - 21010 Veddasca (Va) Italy,,comune.veddasca@legalmail.it,,2013-05-04,2013-05-04
Comune di Vedelago,,it/c_l706,,,,,http://www.comune.vedelago.tv.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_l706,Piazza Martiri Della Liberta' 16 - 31050 Vedelago (TV) Italy,,comune.vedelago.tv@pecveneto.it,,2013-05-04,2013-05-04
Comune di Vedeseta,,it/c_l707,,,,,http://www.comune.vedeseta.bg.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_l707,Piazza Don Arrigoni  - 24010 Vedeseta (BG) Italy,,comune.vedeseta@pec.regione.lombardia.it,,2013-05-04,2013-05-04
Comune di Veduggio Con Colzano,,it/c_l709,,,,,http://www.comune.veduggioconcolzano.mb.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_l709,Via Vittorio Veneto 47 - 20837 Veduggio Con Colzano (MB) Italy,,comune.veduggio@legalmail.it,,2013-05-04,2013-05-04
Comune di Veggiano,,it/c_l710,,,,,http://www.comune.veggiano.pd.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_l710,Piazza F. Alberti  1 - 35030 Veggiano (PD) Italy,,veggiano.pd@cert.ip-veneto.net,,2013-05-04,2013-05-04
Comune di Veglie,,it/c_l711,,,,,,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_l711,Via Parco Delle Rimembranze  7 - 73010 Veglie (LE) Italy,,comune.veglie@clio.it,,2013-05-04,2013-05-04
Comune di Veglio,,it/c_l712,,,,,http://www.comune.veglio.bi.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_l712,Frazione Borgo  44 - 13824 Veglio (BI) Italy,,veglio@pec.ptbiellese.it,,2013-05-04,2013-05-04
Comune di Vejano,,it/c_l713,,,,,http://www.comune.vejano.vt.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_l713,Piazza XX Settembre  12 - 01010 Vejano (VT) Italy,,comunevejano@legalmail.it,,2013-05-04,2013-05-04
Comune di Veleso,,it/c_l715,,,,,http://www.comune.veleso.co.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_l715,Piazza Mons. E. Zerboni  1 - 22020 Veleso (CO) Italy,,comune.veleso@pec.provincia.como.it,,2013-05-04,2013-05-04
Comune di Velezzo Lomellina,,it/c_l716,,,,,http://www.comune.velezzolomellina.pv.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_l716,Via Roma  14 - 27020 Velezzo Lomellina (PV) Italy,,comune.velezzolomellina@pec.it,,2013-05-04,2013-05-04
Comune di Siamaggiore,,it/c_l717,,,,,http://www.comune.siamaggiore.or.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_l717,Via San Costantino  2 - 09070 Siamaggiore (OR) Italy,,protocollo@pec.comune.siamaggiore.or.it,,2013-05-04,2013-05-04
Comune di Velletri,,it/c_l719,,,,,http://www.comune.velletri.rm.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_l719,Piazza Cesare Ottaviano Augusto  1 - 00049 Velletri (RM) Italy,,protocollo@pec.comune.velletri.rm.it,,2013-05-04,2013-05-04
Comune di Vellezzo Bellini,,it/c_l720,,,,,http://www.comune.vellezzobellini.pv.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_l720,Via Municipio  1 - 27010 Vellezzo Bellini (PV) Italy,,comune@pec.comune.vellezzobellini.pv.it,,2013-05-04,2013-05-04
Comune di Velo Veronese,,it/c_l722,,,,,http://www.veloveronese.net,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_l722,Piazza Della Vittoria  8 - 37030 Velo Veronese (VR) Italy,,comune.velo@stpec.it,,2013-05-04,2013-05-04
Comune di Velo D'Astico,,it/c_l723,,,,,http://www.comune.velodastico.vi.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_l723,Piazza IV Novembre  5 - 36010 Velo d'Astico (VI) Italy,,velodastico.comune@pec.altovicentino.it,,2013-05-04,2013-05-04
Comune di Velturno,,it/c_l724,,,,,http://www.comune.velturno.bz.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_l724,Piazza Simon Rieder 2 - 39040 Velturno (BZ) Italy,,feldthurns.velturno@legalmail.it,,2013-05-04,2013-05-04
Comune di Venafro,,it/c_l725,,,,,http://www.comune.venafro.is.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_l725,P.zza Cimorelli 1 - 86079 Venafro (IS) Italy,,protocollo@pec.comune.venafro.is.it,,2013-05-04,2013-05-04
Comune di Venaus,,it/c_l726,,,,,http://www.comune.venaus.to.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_l726,Via Roma 4 - 10050 Venaus (TO) Italy,,comune.venaus@legalmail.it,,2013-05-04,2013-05-04
Comune di Venaria Reale,,it/c_l727,,,,,http://www.comune.venariareale.to.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_l727,Piazza Martiri Della Liberta' 1 - 10078 Venaria Reale (TO) Italy,,venariareale@cert.ruparpiemonte.it,,2013-05-04,2013-05-04
Comune di Venarotta,,it/c_l728,,,,,http://www.comune.venarotta.ap.it,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_l728,Via Euste Nardi  39 - 63040 Venarotta (AP) Italy,,comune.venarotta@emarche.it,,2013-05-04,2013-05-04
Comune di Venasca,,it/c_l729,,,,,,Italy,IT,Directory of italian Public Administrations,http://www.indicepa.gov.it/ricerca/dettaglioamministrazione.php?cod_amm=c_l729,Via G. Marconi  19 - 12020 Venasca (CN) Italy,,venasca@cert.ruparpiemonte.it,,2013-05-04,2013-05-04
